IUPAC,ion1,ion2,density,temperature,pressure
(3-aminopropyl)tributylphosphonium L-alaninate,[N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],986.8,298.15,101
(3-aminopropyl)tributylphosphonium L-alaninate,[N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],983.7,303.15,101
(3-aminopropyl)tributylphosphonium L-alaninate,[N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],977.6,313.15,101
(3-aminopropyl)tributylphosphonium L-alaninate,[N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],971.6,323.15,101
(3-aminopropyl)tributylphosphonium L-alaninate,[N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],965.7,333.15,101
(3-aminopropyl)tributylphosphonium L-alaninate,[N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],960,343.15,101
(3-aminopropyl)tributylphosphonium L-leucinate,[N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],971.9,298.15,101
(3-aminopropyl)tributylphosphonium L-leucinate,[N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],968.8,303.15,101
(3-aminopropyl)tributylphosphonium L-leucinate,[N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],962.7,313.15,101
(3-aminopropyl)tributylphosphonium L-leucinate,[N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],956.5,323.15,101
(3-aminopropyl)tributylphosphonium L-leucinate,[N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],950.5,333.15,101
(3-aminopropyl)tributylphosphonium L-leucinate,[N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],944.6,343.15,101
(3-aminopropyl)tributylphosphonium L-valinate,[N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],980.7,298.15,101
(3-aminopropyl)tributylphosphonium L-valinate,[N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],977.7,303.15,101
(3-aminopropyl)tributylphosphonium L-valinate,[N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],971.6,313.15,101
(3-aminopropyl)tributylphosphonium L-valinate,[N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],965.5,323.15,101
(3-aminopropyl)tributylphosphonium L-valinate,[N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],959.5,333.15,101
(3-aminopropyl)tributylphosphonium L-valinate,[N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[N][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],953.5,343.15,101
(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][=Branch1][C][=O][Branch1][C][O][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1519.4,293,101.325
(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][=Branch1][C][=O][Branch1][C][O][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1501.6,313,101.325
(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][=Branch1][C][=O][Branch1][C][O][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1484,333,101.325
(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][=Branch1][C][=O][Branch1][C][O][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1466.8,353,101.325
"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch2][Ring1][C][C@H1][Branch1][=C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][NH3+1][=O],1014.5,323.15,101.325
"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch2][Ring1][C][C@H1][Branch1][=C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][NH3+1][=O],1010.8,328.15,101.325
"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch2][Ring1][C][C@H1][Branch1][=C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][NH3+1][=O],1007.1,333.15,101.325
"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch2][Ring1][C][C@H1][Branch1][=C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][NH3+1][=O],1003.5,338.15,101.325
"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch2][Ring1][C][C@H1][Branch1][=C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][NH3+1][=O],1000,343.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1057.9,288.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1054.1,293.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1050.3,298.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1046.5,303.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1042.6,308.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1038.6,313.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1034.8,318.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1031.1,323.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1027.5,328.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1023.8,333.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1021.2,338.15,101.325
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][P][C@H1][Branch1][=N][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][NH3+1][=O],1016.4,343.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1049.2,288.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1045.5,293.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1041.8,298.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1038,303.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1034.1,308.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1030.1,313.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1026.3,318.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1022.6,323.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1019.1,328.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1015.6,333.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1012.1,338.15,101.325
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][=Branch1][C@H1][Branch1][C][C][NH3+1][=O],1008.8,343.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],1033.3,288.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],1029.7,293.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],1026.1,298.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],1022.4,303.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],1018.7,308.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],1014.9,313.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],1011.4,318.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],1007.9,323.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],1004.4,328.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],1000.9,333.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],997.4,338.15,101.325
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][#Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][NH3+1][=O],993.9,343.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1043.2,288.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1039.5,293.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1035.9,298.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1032.2,303.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1028.6,308.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1024.9,313.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1021.3,318.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1017.7,323.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1014.2,328.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1010.9,333.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1007.6,338.15,101.325
(S)-2-(isobutoxycarbonyl)pyrrolidinium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1005,343.15,101.325
(S)-2-(isopropoxycarbonyl)pyrrolidin-1-ium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1054.3,288.15,101.325
(S)-2-(isopropoxycarbonyl)pyrrolidin-1-ium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C@H1][NH2+1][C][C][C][Ring1][Branch1],1050.5,293.15,101.325
