,0
0,1.7051604572770884e-09
1,2.620318468871119e-07
2,8.927855560614262e-06
3,6.839870184194297e-05
4,7.061277574393898e-05
5,0.00026074182824231684
6,0.00018512950919102877
7,0.00020061706891283393
8,0.0008110938942991197
9,0.0010756566189229488
10,0.000573669676668942
11,0.0006765584112145007
12,0.000764331198297441
13,0.0008249461534433067
14,0.0007087083649821579
15,0.0014570628991350532
16,0.001570349675603211
17,0.0010025367373600602
18,0.0013129542348906398
19,0.0009606106323190033
20,0.0016753028612583876
21,0.0011169819626957178
22,0.0009308483568020165
23,0.0011854124022647738
24,0.0015290076844394207
25,0.0014095701044425368
26,0.001150568830780685
27,0.0032425373792648315
28,0.0014747323002666235
29,0.0021057408303022385
30,0.0030981500167399645
31,0.002323137130588293
32,0.004851384088397026
33,0.0024964087642729282
34,0.003931688144803047
35,0.0033985343761742115
36,0.0021815509535372257
37,0.00559344794601202
38,0.002877806546166539
39,0.0030450141057372093
40,0.002298617735505104
41,0.0023997477255761623
42,0.002449669176712632
43,0.0035667617339640856
44,0.0030272151343524456
45,0.002366523025557399
46,0.0029434869065880775
47,0.005513621494174004
48,0.002563211601227522
49,0.002828290918841958
50,0.006185314152389765
51,0.003852419788017869
52,0.0041481065563857555
53,0.003745611757040024
54,0.0046999165788292885
55,0.004350094124674797
56,0.004433836787939072
57,0.0031445142813026905
58,0.004476882051676512
59,0.00639635743573308
60,0.004373636096715927
61,0.0035822836216539145
62,0.002358596073463559
63,0.0027983076870441437
64,0.005087282974272966
65,0.004668770357966423
66,0.004518742673099041
67,0.004792666994035244
68,0.004178577568382025
69,0.006275967229157686
70,0.005106255412101746
71,0.004562414716929197
72,0.006877928506582975
73,0.005604400299489498
74,0.0058587840758264065
75,0.003970478195697069
76,0.004081333987414837
77,0.004459857475012541
78,0.004133539739996195
79,0.004887237213551998
80,0.0037495840806514025
81,0.004192470572888851
82,0.004062832798808813
83,0.006368108093738556
84,0.0048036822117865086
85,0.00420394167304039
86,0.005095277912914753
87,0.005688732955604792
88,0.004809495527297258
89,0.00588898453861475
90,0.006911436095833778
91,0.005359281785786152
92,0.007595350965857506
93,0.00641774432733655
94,0.00736140226945281
95,0.0061971950344741344
96,0.0053632487542927265
97,0.0060745785012841225
98,0.004359830636531115
99,0.0065385885536670685
