,feature,weight,std
202,x754,0.00036365595054705936,0.0003829120127127322
203,x4082,0.0003620474616287561,0.00036727783060933717
204,x5459,0.00035253113621289687,0.000598463746370433
205,x650,0.00034096586636691575,0.0005637125362345361
206,x1455,0.00033807564439438666,0.00033256433258458697
207,x149,0.0003330437987435264,0.0006051160711088548
208,x308,0.0003173693316502302,0.0007472267101933272
209,x831,0.0003132626480091494,0.0008968318542930055
210,x369,0.00031070282247187554,0.00041746903508692513
211,x4057,0.00030589898054085297,0.0007076575464708818
212,x161,0.00030497874435198025,0.002045990544218591
213,x4492,0.000301366858188179,0.001263748993009021
214,x5304,0.00028928559516450125,0.00013977542911054874
215,x73,0.00027992462479540234,0.000489964872353791
216,x207,0.0002756568065027887,0.0020698116807802195
217,x680,0.0002742364931082042,0.00025163611249575833
218,x4100,0.0002741057524370927,8.537530440759475e-05
219,x4030,0.0002564712973154526,0.00024192474833120497
220,x4627,0.0002529065575692213,0.0003826942206431999
221,x4394,0.0002516150700993203,0.00041243972171688695
222,x4715,0.0002452230581909243,0.000499759560197538
223,x305,0.0002426757901714538,0.00016476703332912282
224,x424,0.0002401778893722506,0.0003898224396229755
225,x4991,0.0002383980707679312,0.0010604375701166351
226,x573,0.0002374885223514589,0.0001828745812625857
227,x4368,0.0002371354337549203,0.0007037729938628928
228,x962,0.00023566012850901875,0.000696533583788707
229,x4376,0.00023502049609780418,0.0008318436493477103
230,x248,0.00021339023349318254,0.0012945905793239681
231,x779,0.00020950126684038395,0.0006409521039642909
232,x130,0.00020358013805787945,0.0005616760854466391
233,x4297,0.00018311662173662314,0.00023474553504499785
234,x5174,0.00018004495256831454,0.0002234546102877947
235,x5979,0.0001761061814397058,0.0021706714038906777
236,x4464,0.00017151379403004263,0.0005914070400332578
237,x430,0.00017095883245357157,0.00018583143327385114
238,x440,0.0001656550370818355,0.00044196242024469403
239,x442,0.00016261753951991588,0.0012096211344857703
240,x1247,0.00016126174464274888,0.0003507067911398206
241,x4304,0.00015374280511755157,0.00035970202571470233
242,x1183,0.000150715759273079,0.0006887895868315381
243,x1195,0.00014554997951650163,0.0005535703069508747
244,x987,0.00014546351137771917,0.0006110557433118942
245,x4896,0.00013736644248354412,0.00011778931263164725
246,x5122,0.0001258559711530216,0.0012415690023047283
247,x216,0.00012210319061212171,7.214809880610018e-05
248,x482,0.0001193975191871699,0.00027835613864067707
249,x152,0.00010877694025379636,0.0023626437328191437
250,x5226,0.00010859902941602328,0.00026457410511706816
251,x4377,0.00010830855102088588,0.0003356175731001842
252,x5382,0.00010191209005447899,0.0007139927856771055
253,x5355,0.0001014192703244321,0.0005619794528368297
254,x1430,9.748643057088114e-05,0.00048531672902861164
255,x494,9.709448214569871e-05,0.0015401291163454772
256,x1210,9.693610286598542e-05,4.68329771307885e-05
257,x733,9.679867960119549e-05,0.00027289241673502686
258,x519,7.10468004110787e-05,0.0005381822650726476
259,x638,7.050322944290865e-05,0.00013820631674013652
260,x47,6.86547443804475e-05,0.0004354290311791713
261,x146,6.801899268336076e-05,0.0001633463451808511
262,x4804,6.716240477708802e-05,0.00014963626012903062
263,x611,5.467659266582548e-05,0.0002569647296497095
264,x5434,4.811776808599788e-05,0.0006613594140552439
265,x5006,4.415119284828517e-05,4.6127029225646284e-05
266,x5043,4.180784227982848e-05,0.0004308578516705184
267,x315,4.14044599402974e-05,0.0002139469228005631
268,x910,4.0954580660512716e-05,0.0012708580318637154
269,x4513,4.054107313475885e-05,0.00025441926714518675
270,x1274,3.908131807444093e-05,0.0002702939579800863
271,x871,3.303110206156479e-05,0.00013230811475965863
272,x4356,2.930088438952705e-05,0.00018038383338926393
273,x4217,2.9180085597824146e-05,0.0005816445659997699
274,x675,2.8371504653001977e-05,0.0011809032874997313
275,x4160,2.8216374186040838e-05,5.357007713985962e-05
276,x858,2.4484329425522588e-05,5.335063597453562e-05
277,x5012,1.867226709182379e-05,1.1195702631054176e-05
278,x4473,1.8428571798256856e-05,3.650860168015796e-05
279,x402,1.1124332161638329e-05,0.00048125423574251516
280,x242,6.272998454681655e-06,3.58382514351982e-05
281,x4591,5.567073957535307e-06,1.940620395122864e-05
282,x4310,4.377553940559942e-06,3.3848704171174575e-05
283,x332,2.70470993357641e-06,0.0006085477508179817
284,x4581,8.671671825055682e-07,8.087494950113157e-05
285,x2844,0.0,0.0
286,x2906,0.0,0.0
287,x2715,0.0,0.0
288,x2710,0.0,0.0
289,x2843,0.0,0.0
290,x2711,0.0,0.0
291,x2714,0.0,0.0
292,x2713,0.0,0.0
293,x2842,0.0,0.0
294,x2840,0.0,0.0
295,x2841,0.0,0.0
296,x2712,0.0,0.0
297,x2947,0.0,0.0
298,x2819,0.0,0.0
299,x2847,0.0,0.0
300,x2845,0.0,0.0
301,x2952,0.0,0.0
302,x2951,0.0,0.0
303,x2851,0.0,0.0
304,x2700,0.0,0.0
305,x2950,0.0,0.0
306,x2742,0.0,0.0
