,feature,weight,std
42,#4238,0.04956825094171977,0.048310730805634625
43,#4939,0.04953896369545909,0.05224260375693048
44,#5563,0.046802343064496155,0.028476917919431684
45,#5642,0.045961377813371264,0.04386885032149594
46,#525,0.045644466998082625,0.021252432615538355
47,#993,0.04521607386715358,0.014619543853690777
48,#987,0.04328451133990217,0.07903703322901659
49,#650,0.04250968901258976,0.062008871179232275
50,#109,0.04145518154051146,0.036935051515831964
51,#4492,0.040347266337305544,0.060592066156075805
52,#4596,0.039734851321800456,0.021537845635266673
53,#1586,0.03971472393420037,0.01651378970833844
54,#727,0.038996865532125266,0.018443778680059166
55,#1326,0.03726123234624603,0.03543756442088901
56,#806,0.03676942082445911,0.057961368642300996
57,#4464,0.03411005578738393,0.03329963500220859
58,#794,0.03380291440944694,0.05873216960840186
59,#5902,0.03319981077611291,0.04980476501223838
60,#702,0.03267855224288074,0.026828843724254068
61,#935,0.03248386771971199,0.043623440894623014
62,#48,0.03229981497130101,0.045787032704706465
63,#754,0.03143879886905119,0.012535990824111524
64,#229,0.031112310847031765,0.046758045991772516
65,#4544,0.031025080105143953,0.02240415094281455
66,#638,0.02989165181473614,0.01353679470348861
67,#308,0.029505671712628922,0.032452851753586226
68,#4336,0.02932115693005437,0.023504966775201808
69,#338,0.02855324553805665,0.0474974001625536
70,#5798,0.02850905486848796,0.04045669093068797
71,#586,0.027809448450836504,0.027939845384605918
72,#4394,0.025584544597179272,0.024686309286427247
73,#733,0.02463703423864332,0.08344830332750804
74,#1002,0.02408223528654998,0.03870314954511467
75,#4376,0.02340874951519043,0.026901153969440365
76,#1534,0.0220438636423818,0.03250411041496026
77,#4654,0.020422751991505828,0.04721845803123486
78,#5486,0.02002658687634029,0.025873913705727582
79,#34,0.019710118450789203,0.09213688791261376
80,#315,0.01948222040932208,0.02806715517528501
81,#5538,0.01926238442910324,0.016496853478087284
82,#5979,0.018594424891156126,0.05681832619049191
83,#72,0.018041827537418943,0.010238728042201077
84,#5018,0.018023483228377213,0.015003018345879129
85,#5459,0.018007901542414828,0.0037513588561441536
86,#222,0.017770588783396168,0.03817038239947786
87,#4550,0.017494375873768186,0.03430360478475911
88,#1430,0.016953964698448475,0.03737763692169656
89,#5875,0.014476699463654064,0.018463317640817045
90,#4724,0.014450852595364294,0.024292571944859044
91,#356,0.013444982408373862,0.02963567455132643
92,#5434,0.012661496180122401,0.010914026895306196
93,#4862,0.011429495048064519,0.10885821867182328
94,#4562,0.011405150630692917,0.009710512970750918
95,#1589,0.00976892954137254,0.02648744570313694
96,#161,0.00819829903640119,0.016018596233471308
97,#384,0.007899247408475007,0.025510821607265602
98,#5355,0.0076294349544528735,0.09074741342417833
99,#5850,0.007177386759083726,0.009946788861710224
100,#663,0.007052522899553137,0.009136578205087027
101,#5382,0.006649107175985991,0.0036770850434010736
102,#280,0.006363873158825251,0.03222738890903323
103,#1262,0.005427136273393684,0.012733947411078984
104,#488,0.005140904916955335,0.01660693727004258
105,#4752,0.005056054638800811,0.012007839672433742
106,#4914,0.004878405463252089,0.01067264591542891
107,#5174,0.004484481640289362,0.034784115860443277
108,#598,0.004360392828908188,0.037893913963926294
109,#5226,0.004332471802804471,0.006655822481298521
110,#5304,0.0033251569557783745,0.04106469326192863
111,#4082,0.0021065389028438906,0.040233119345107135
112,#5070,0.0014495333011629752,0.00784770728279152
113,#378,0.0006350937832966697,0.023966257335414996
114,#4636,0.00013572674226429714,0.030038509152686552
115,#5954,6.508765252273285e-05,0.008649429067059004
116,#92,0.0,0.0
117,#4516,0.0,0.0
118,#4170,0.0,0.0
119,#767,0.0,0.0
120,#632,0.0,0.0
121,#246,0.0,0.0
122,#27,0.0,0.0
123,#4141,0.0,0.0
124,#18,0.0,0.0
125,#33,0.0,0.0
126,#4839,0.0,0.0
127,#4460,0.0,0.0
128,#454,0.0,0.0
129,#4109,0.0,0.0
130,#4270,0.0,0.0
131,#601,0.0,0.0
132,#4891,0.0,0.0
133,#4633,0.0,0.0
134,#4329,0.0,0.0
135,#4285,0.0,0.0
136,#4117,0.0,0.0
137,#4250,0.0,0.0
138,#403,0.0,0.0
139,#3992,0.0,0.0
140,#5063,0.0,0.0
141,#4009,0.0,0.0
142,#3990,0.0,0.0
143,#757,0.0,0.0
144,#4328,0.0,0.0
145,#653,0.0,0.0
146,#4284,0.0,0.0
147,#4453,0.0,0.0
148,#4212,0.0,0.0
149,#4581,0.0,0.0
150,#680,0.0,0.0
151,#1274,0.0,0.0
152,#910,0.0,0.0
153,#4409,0.0,0.0
154,#47,0.0,0.0
155,#216,0.0,0.0
156,#4772,0.0,0.0
157,#4513,0.0,0.0
158,#871,0.0,0.0
159,#4030,0.0,0.0
160,#4668,0.0,0.0
161,#1210,0.0,0.0
162,#1287,0.0,0.0
163,#559,0.0,0.0
164,#103,0.0,0.0
165,#408,0.0,0.0
166,#4368,0.0,0.0
167,#196,0.0,0.0
168,#4493,0.0,0.0
169,#573,0.0,0.0
170,#424,0.0,0.0
171,#305,0.0,0.0
172,#256,0.0,0.0
173,#1097,0.0,0.0
174,#4715,0.0,0.0
175,#146,0.0,0.0
176,#149,0.0,0.0
177,#4057,0.0,0.0
178,#5006,0.0,0.0
179,#4627,0.0,0.0
180,#73,0.0,0.0
181,#207,0.0,0.0
182,#456,0.0,0.0
183,#248,0.0,0.0
184,#4356,0.0,0.0
185,#494,0.0,0.0
186,#5012,0.0,0.0
187,#4201,0.0,0.0
188,#421,0.0,0.0
189,#4310,0.0,0.0
190,#4591,0.0,0.0
191,#4197,0.0,0.0
192,#332,0.0,0.0
193,#242,0.0,0.0
194,#612,0.0,0.0
195,#402,0.0,0.0
196,#4263,0.0,0.0
197,#4896,0.0,0.0
198,#4425,0.0,0.0
199,#4473,0.0,0.0
200,#440,0.0,0.0
201,#1118,0.0,0.0
202,#5064,0.0,0.0
203,#4160,0.0,0.0
204,#4948,0.0,0.0
205,#4304,0.0,0.0
206,#4377,0.0,0.0
207,#4217,0.0,0.0
208,#644,0.0,0.0
209,#715,0.0,0.0
210,#809,0.0,0.0
211,#858,0.0,0.0
212,#1183,0.0,0.0
213,#4474,0.0,0.0
214,#4004,0.0,0.0
215,#162,0.0,0.0
216,#611,0.0,0.0
217,#159,-0.000630473187214009,0.012823696736294262
218,#4679,-0.0008060700421409939,0.007387747273279926
219,#5122,-0.0019773616536089777,0.004036425059727756
220,#4856,-0.0025194356926693693,0.007599584637254773
221,#26,-0.003101788352555768,0.011590660192858461
222,#5043,-0.0031687081505977544,0.05429652890108364
223,#4966,-0.0036298037994897613,0.010003042700089193
224,#4620,-0.0036780765651820424,0.00439478475265335
225,#5590,-0.004139678173676354,0.004456345100606496
226,#450,-0.0043801705726396415,0.007482407504029395
227,#681,-0.0064219392821327935,0.03109204132099315
228,#5694,-0.006993679858194613,0.011920997927196331
229,#5746,-0.007105249884483955,0.038767209783678924
230,#130,-0.008165372735703747,0.007584576865979931
231,#4044,-0.008270851544664847,0.017224175878769652
232,#4568,-0.008816284832314402,0.05963692537236445
233,#124,-0.008904920954432804,0.01988424144868323
234,#508,-0.009100885144842596,0.008738849331202654
235,#265,-0.010019714061231588,0.019033768342565656
236,#78,-0.0105282718890779,0.07443699585467935
237,#4100,-0.012794446633816282,0.016095959633591363
238,#1247,-0.014816789393239405,0.04241662505064672
239,#5272,-0.015037637747839972,0.018887497303207563
240,#516,-0.016407973064835345,0.04241350167340525
241,#4505,-0.017612427864594916,0.020608120783128177
242,#1149,-0.019080699277897573,0.009182523953722717
243,#4302,-0.019644163077189504,0.01575469405396906
244,#889,-0.020549227288952542,0.020480027631893598
245,#170,-0.02125070526367534,0.03271068105880147
246,#4737,-0.021639578253763902,0.01355204019036149
247,#883,-0.022492236305251413,0.022485747011538753
248,#4290,-0.02261279406695842,0.007766719259818741
249,#4480,-0.022721270797855353,0.0725054487937738
250,#4532,-0.023074712682910902,0.07111146562540083
251,#4297,-0.02438080067888513,0.021585860510604075
252,#234,-0.02492884595737428,0.015073777363334973
253,#4428,-0.025100998819065003,0.0610438181636539
254,#100,-0.02515021188113773,0.025481865142944822
255,#4168,-0.02550406763972135,0.05497761800761797
256,#623,-0.026192166839783537,0.038538363638907655
257,#4804,-0.02642520395628496,0.017649684295680725
258,#658,-0.026655968637564052,0.04672717159814686
259,#4841,-0.027415392218550362,0.013867095148429055
260,#4220,-0.02992600869113038,0.02123191416073555
261,#351,-0.032753013381684085,0.012881309842774087
262,#38,-0.03318740982025834,0.011105198382950876
263,#4477,-0.035945269908297627,0.024370580646384584
264,#1143,-0.0372134204979784,0.043854383440797985
265,#57,-0.04232338242732325,0.029203840560812027
266,#317,-0.045740247971595,0.0828673059526872
267,#4810,-0.04798523815248486,0.03307160233444204
268,#1693,-0.05451234158897635,0.05029612530274959
269,#962,-0.06157643989101282,0.012968144438213442
270,#846,-0.0624104469654474,0.08686297551838436
271,#390,-0.06855101811459127,0.048835041612640816
272,#1403,-0.07085420955323758,0.05884322546183155
273,#200,-0.07168765575356736,0.07656859142535902
274,#1112,-0.07427617715717402,0.03932969660243317
275,#724,-0.0779583813702577,0.06498723092557401
276,#1381,-0.09763451824524301,0.015239091545644306
277,#4740,-0.10036302437459724,0.10807888360390076
278,#1106,-0.10231144401349405,0.019959204560483675
279,#152,-0.10814995544727182,0.02543741656172963
280,#4835,-0.15453138379251743,0.035358052052681825
281,#29,-0.15762557239957636,0.06992574786065879
282,#984,-0.16501449739936563,0.046664169770254886
283,#213,-0.1916984968031234,0.05532708831229704
284,#1222,-0.19615129942085413,0.06824593674378261
