,feature,weight,std
234,#152,-0.005271411220409639,0.013946509802851205
235,#234,-0.00534689534672037,0.02826551587724581
236,#5590,-0.005486149134908813,0.012430972533127145
237,#586,-0.005707623373678472,0.01368389184291471
238,#4212,-0.0057204661335961806,0.0031927835725116694
239,#430,-0.005887492596334321,0.012048802388717007
240,#4376,-0.0063206993784382885,0.007604198453627729
241,#4627,-0.006371654571585217,0.008608875547389231
242,#4329,-0.006540666406478856,0.013135670131528644
243,#159,-0.006580041052193342,0.005283284119852705
244,#733,-0.006800355800574631,0.017213880289406833
245,#424,-0.0069027016910512716,0.005570351417638378
246,#4302,-0.00726144170605274,0.007462219083869273
247,#5954,-0.007439211657803302,0.00887869090211833
248,#100,-0.007461143247570967,0.004918526055453697
249,#757,-0.007642674621631906,0.004102978367793712
250,#4250,-0.007992565843549727,0.006497482635141849
251,#265,-0.008038178936414475,0.01341228163420936
252,#5538,-0.008072180698596587,0.008497787507843153
253,#326,-0.008148308962111207,0.02156983351933183
254,#103,-0.008315819266237857,0.005991560380476562
255,#4217,-0.0085606190115755,0.008021529017241276
256,#5006,-0.008588413430745479,0.004453276343695925
257,#1693,-0.00861846152378296,0.011415583720827153
258,#4004,-0.008628408430895273,0.0087840202093089
259,#57,-0.008755748883888503,0.013925031748053696
260,#1002,-0.009508858183054358,0.011650862019845287
261,#1534,-0.009770639536639324,0.018507769225023736
262,#5382,-0.011415243656136132,0.015922727590730174
263,#4336,-0.011604846283905212,0.014925424850859476
264,#4477,-0.011616871012446928,0.00907445534379606
265,#402,-0.011937767838603919,0.003193508810096663
266,#4516,-0.012376710991940732,0.017814896994372813
267,#384,-0.01242402601805519,0.010389284269974017
268,#4328,-0.01279310792442343,0.0073988248139717425
269,#5979,-0.013620107154662709,0.02185616665569079
270,#72,-0.01664914716512127,0.029035709425445214
271,#4324,-0.017057651863777834,0.030384059439439774
272,#4966,-0.017698917480506247,0.007782035048693336
273,#508,-0.018094318597059567,0.012044831182867631
274,#4544,-0.018332274823738802,0.02456860675903421
275,#4891,-0.018610071076017975,0.015221767117935795
276,#4492,-0.02015091913353808,0.010220248959632255
277,#4620,-0.021113547123411826,0.030243216127263908
278,#4464,-0.022323819778022023,0.013609023140173314
279,#4030,-0.02403336351705383,0.028647221496470934
280,#4654,-0.027922753822078338,0.025175291351668922
281,#4752,-0.029185263927411432,0.015324442930436976
282,#910,-0.02976088619598243,0.015069605801424319
283,#4285,-0.03392957470854028,0.02659532992289313
284,#308,-0.03561383067448105,0.0166164842229596
