,feature,weight,std
70,#148,0.03111027815245415,0.03306406559397017
71,#889,0.029733279925004942,0.007367930014479823
72,#1247,0.029684720717046375,0.018220471662421266
73,#4336,0.02782860614557292,0.008948466091512682
74,#611,0.027366507207258528,0.008562145351273222
75,#987,0.02539410518670524,0.014009519038906031
76,#494,0.025157259001387745,0.016053804409568804
77,#4141,0.023679207540089963,0.017022849503766046
78,#265,0.023639316663910413,0.009466998349610364
79,#125,0.023232490768835025,0.03471454099559512
80,#4324,0.022993746674212168,0.010554273345350421
81,#280,0.02294810222915473,0.006947812953911759
82,#1170,0.022411425508598003,0.022528083379142524
83,#72,0.02183490398023209,0.01559896077028909
84,#4991,0.021756150476840097,0.029414308430283465
85,#1002,0.02091849950188591,0.010087377237096972
86,#5122,0.02006551342797904,0.01641375519013537
87,#4966,0.01864546894738306,0.008386412714273254
88,#473,0.01803736533496496,0.014250102069290851
89,#4544,0.017981107576246692,0.012527475959967655
90,#4752,0.017834566635197023,0.008561546993596176
91,#806,0.01742843908250442,0.01013500385509398
92,#4474,0.017076323705237106,0.013016895217878188
93,#4620,0.015582880005596888,0.024942793537963536
94,#4810,0.014973799515985587,0.04819972191496337
95,#757,0.014904695069692808,0.030560382874714825
96,#4568,0.014749723883719802,0.011455220217321841
97,#3992,0.014405302775935148,0.0049526687940930885
98,#4238,0.014286823530992842,0.015574471610364696
99,#4856,0.014066058251985702,0.006881001498040376
100,#650,0.014054975733494412,0.01103270255021312
101,#4862,0.013546155872691635,0.02788298449860107
102,#1287,0.012924531731860589,0.0029880354663501195
103,#256,0.012783132160147526,0.005405830505456758
104,#831,0.012749492667515839,0.018340581413404933
105,#681,0.011898841254175441,0.004229611223347192
106,#653,0.01177686775172262,0.005674697771876734
107,#4480,0.010413556627152732,0.014972408433369227
108,#1106,0.010372848606860652,0.018737368059392703
109,#308,0.01016608894407751,0.01329197655797295
110,#222,0.009961652362306995,0.012942023633487808
111,#5875,0.00972490402903874,0.010413016733540493
112,#4425,0.00966430153090947,0.011506174271048138
113,#1195,0.009547632997648648,0.01825177793295731
114,#5355,0.009520271846807237,0.04581014735169141
115,#516,0.009306174206627115,0.007242476894868438
116,#586,0.009301668184087997,0.0031137761057617457
117,#4428,0.009290808864572498,0.00885363092020535
118,#858,0.00874601388760372,0.009871564557419674
119,#488,0.008579641650612601,0.021172374502856528
120,#100,0.008458087280467952,0.012877619317524968
121,#57,0.008454685812761164,0.010529437276302888
122,#170,0.008449641367041539,0.0022169380127734332
123,#638,0.008015127775215758,0.010070152872351997
124,#130,0.007842588660152704,0.02454262637701083
125,#124,0.00758306199560912,0.025983586490928447
126,#935,0.007348578415277318,0.009717150952877375
127,#1268,0.007273982662215639,0.011270746110434809
128,#4654,0.007163512292349438,0.01644832310239814
129,#1485,0.007111093753730558,0.009695110681757534
130,#1693,0.006988746634130049,0.01699197530705997
131,#4477,0.006707265756974579,0.007191077569200511
132,#18,0.006659311808763335,0.002175921865302642
133,#149,0.006562954870340465,0.004161767852341715
134,#1149,0.006234584189278247,0.008172239890911372
135,#754,0.006120699679920949,0.010126041620652462
136,#4082,0.005956354095546424,0.009046714669872835
137,#4302,0.005877502233582211,0.013786516670685612
138,#424,0.005728702207292024,0.011406140412001725
139,#4409,0.005358763289005597,0.006634059391633166
140,#1222,0.005321330132928859,0.016731194250601898
141,#1225,0.0050863482171974225,0.016339684850913444
142,#5642,0.004464843039781607,0.015072054707263957
143,#1586,0.0037204717638036565,0.01436477791231486
144,#421,0.0036767371410838744,0.00726152869624171
145,#4804,0.0035248787817572236,0.00463596258847548
146,#48,0.00345422822528032,0.011253300707564992
147,#152,0.002771554559126921,0.013794125662874086
148,#4464,0.0023958366861481562,0.008543065720935467
149,#4841,0.00221914914910879,0.0020795874683393885
150,#27,0.002018165409941197,0.007476040671489015
151,#993,0.0014830113786187926,0.007159924560564862
152,#315,0.0014090324264904863,0.012346034971918994
153,#1118,0.001369816234414256,0.003982911057390982
154,#4356,0.0011013359646895537,0.0018562676996094327
155,#1097,0.0010223922234217976,0.010007764727300271
156,#4460,0.0004918887073889211,0.003136414588574951
157,#5979,0.00014198798219500208,0.028401182958588664
158,#1299,1.6085037152224757e-05,0.014811335765997323
159,#4493,0.0,0.0
160,#559,0.0,0.0
161,#5063,0.0,0.0
162,#4160,0.0,0.0
163,#47,0.0,0.0
164,#5012,0.0,0.0
165,#1274,0.0,0.0
166,#408,0.0,0.0
167,#663,0.0,0.0
168,#4285,0.0,0.0
169,#4329,0.0,0.0
170,#4948,0.0,0.0
171,#4368,0.0,0.0
172,#4473,0.0,0.0
173,#146,0.0,0.0
174,#4513,0.0,0.0
175,#4044,0.0,0.0
176,#4668,0.0,0.0
177,#4057,0.0,0.0
178,#4109,0.0,0.0
179,#4328,0.0,0.0
180,#5006,0.0,0.0
181,#351,0.0,0.0
182,#4270,0.0,0.0
183,#871,0.0,0.0
184,#4772,0.0,0.0
185,#4453,0.0,0.0
186,#4891,0.0,0.0
187,#92,0.0,0.0
188,#248,0.0,0.0
189,#196,0.0,0.0
190,#4170,0.0,0.0
191,#402,0.0,0.0
192,#454,0.0,0.0
193,#33,0.0,0.0
194,#4304,0.0,0.0
195,#246,0.0,0.0
196,#632,0.0,0.0
197,#767,0.0,0.0
198,#4839,0.0,0.0
199,#216,0.0,0.0
200,#440,0.0,0.0
201,#4715,0.0,0.0
202,#4100,0.0,0.0
203,#680,0.0,0.0
204,#305,0.0,0.0
205,#5064,0.0,0.0
206,#4212,0.0,0.0
207,#4896,0.0,0.0
208,#73,0.0,0.0
209,#456,0.0,0.0
210,#3990,0.0,0.0
211,#4009,0.0,0.0
212,#4201,0.0,0.0
213,#4591,0.0,0.0
214,#4505,0.0,0.0
215,#573,0.0,0.0
216,#715,0.0,0.0
217,#4197,0.0,0.0
218,#612,0.0,0.0
219,#4250,0.0,0.0
220,#332,0.0,0.0
221,#4310,0.0,0.0
222,#242,0.0,0.0
223,#5434,-1.7281273326341662e-05,0.008468809704457849
224,#4562,-0.0001860566327357871,0.006089964885735403
225,#508,-0.000591972734075874,0.0024285045790359743
226,#601,-0.000609535021913632,0.007993985562753726
227,#4724,-0.0007361203912656488,0.009645756699592157
228,#5272,-0.0008734240840650332,0.020225099292943836
229,#4263,-0.0012520857331223656,0.002407801492103764
230,#794,-0.0014387585712880568,0.003398180793272078
231,#4284,-0.0018055473810858259,0.011612426786901428
232,#1430,-0.00191566430832375,0.003847028719561507
233,#4636,-0.0021011140763810277,0.006988298427117669
234,#450,-0.0021767029454811794,0.005909922780348918
235,#644,-0.002391936223749491,0.004964888400652511
236,#384,-0.002439147788429552,0.0036150101523931195
237,#5590,-0.00260648427442669,0.004257215067936881
238,#338,-0.0026625022661224797,0.0196941991659087
239,#4737,-0.002861754519246795,0.00908116935593513
240,#159,-0.003117639093578273,0.02040205317754651
241,#1183,-0.003209153376796081,0.003787194719146742
242,#403,-0.003244334551138528,0.00921955959691741
243,#4117,-0.0033381910642406474,0.00593230446598956
244,#4516,-0.0033634690988723513,0.00412832056838829
245,#1210,-0.0036590687603040408,0.013046758199418746
246,#4581,-0.003728349918401963,0.010868107713737063
247,#4168,-0.004018633371984381,0.00407132013804868
248,#103,-0.0041063116353101,0.011129973102825456
249,#1455,-0.004986030693039023,0.019852149425322808
250,#5902,-0.00499915217443081,0.011307855868124484
251,#809,-0.005317348738084959,0.013664107659025152
252,#4633,-0.005534708689546064,0.011592529711466034
253,#4377,-0.005775082766268725,0.007402945377897734
254,#162,-0.005897026292782437,0.016924738792309237
255,#4627,-0.00619649956301358,0.016784760259334803
256,#525,-0.006286833335661712,0.012596058611970672
257,#4217,-0.007106286332456158,0.010078449336447384
258,#4376,-0.00713988174585789,0.008895846043266254
259,#229,-0.008345164678148031,0.01004068721317664
260,#4394,-0.008748082672309643,0.013347875268915331
261,#5694,-0.008953540931446824,0.0033869780762453353
262,#207,-0.0092752127517453,0.011957742000589298
263,#1433,-0.009432292582990321,0.023359066514769884
264,#356,-0.011301973685675893,0.012057698240056345
265,#4679,-0.011397630741174747,0.014066663569683264
266,#4290,-0.011617200293326736,0.01542770150874019
267,#5018,-0.014814789211726164,0.013443331908751686
268,#5954,-0.01558013776021967,0.011323084256555451
269,#4134,-0.0163177873573638,0.020713429970112704
270,#38,-0.017161225866236716,0.00780188426696888
271,#4914,-0.017267754779345168,0.012430099024177734
272,#883,-0.01920183287116315,0.010319620782276906
273,#4004,-0.020269954609985263,0.021289358836622217
274,#5226,-0.022039762794178453,0.0037292240566736156
275,#733,-0.023000835349690597,0.01293287226371775
276,#4828,-0.02477278504663205,0.005726123801006414
277,#5563,-0.025345191322646766,0.018318500216314478
278,#1534,-0.026065208763652904,0.010499792309923126
279,#161,-0.027352617629481935,0.014414166926505515
280,#5538,-0.03035692765511693,0.00742257429801947
281,#430,-0.031639860052077994,0.01234054937320326
282,#727,-0.032860029537688476,0.007633771615938265
283,#26,-0.034978946582796454,0.022797711179567803
284,#5382,-0.036378897059327044,0.007790090843704598
